loss,learning_rate,epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0009,3.945525291828794e-05,6.48,771,,,,,,,,,,,,,
0.0025,3.941634241245136e-05,6.49,772,,,,,,,,,,,,,
0.001,3.937743190661479e-05,6.5,773,,,,,,,,,,,,,
0.0079,3.933852140077821e-05,6.5,774,,,,,,,,,,,,,
0.0036,3.929961089494164e-05,6.51,775,,,,,,,,,,,,,
0.0132,3.926070038910506e-05,6.52,776,,,,,,,,,,,,,
0.0032,3.922178988326848e-05,6.53,777,,,,,,,,,,,,,
0.0014,3.918287937743191e-05,6.54,778,,,,,,,,,,,,,
0.0009,3.914396887159533e-05,6.55,779,,,,,,,,,,,,,
0.007,3.910505836575876e-05,6.55,780,,,,,,,,,,,,,
0.0008,3.9066147859922184e-05,6.56,781,,,,,,,,,,,,,
0.0018,3.90272373540856e-05,6.57,782,,,,,,,,,,,,,
0.0012,3.898832684824903e-05,6.58,783,,,,,,,,,,,,,
0.0006,3.894941634241245e-05,6.59,784,,,,,,,,,,,,,
0.0111,3.891050583657588e-05,6.6,785,,,,,,,,,,,,,
0.0311,3.8871595330739304e-05,6.61,786,,,,,,,,,,,,,
0.0045,3.883268482490273e-05,6.61,787,,,,,,,,,,,,,
0.0013,3.879377431906615e-05,6.62,788,,,,,,,,,,,,,
0.0197,3.875486381322957e-05,6.63,789,,,,,,,,,,,,,
0.0059,3.8715953307393e-05,6.64,790,,,,,,,,,,,,,
0.0092,3.867704280155642e-05,6.65,791,,,,,,,,,,,,,
0.0222,3.863813229571985e-05,6.66,792,,,,,,,,,,,,,
0.0157,3.8599221789883274e-05,6.66,793,,,,,,,,,,,,,
0.0058,3.85603112840467e-05,6.67,794,,,,,,,,,,,,,
0.0078,3.852140077821012e-05,6.68,795,,,,,,,,,,,,,
0.0035,3.848249027237354e-05,6.69,796,,,,,,,,,,,,,
0.001,3.844357976653697e-05,6.7,797,,,,,,,,,,,,,
0.0034,3.8404669260700394e-05,6.71,798,,,,,,,,,,,,,
0.0116,3.836575875486382e-05,6.71,799,,,,,,,,,,,,,
0.0005,3.8326848249027244e-05,6.72,800,,,,,,,,,,,,,
0.0334,3.828793774319066e-05,6.73,801,,,,,,,,,,,,,
0.0007,3.824902723735408e-05,6.74,802,,,,,,,,,,,,,
0.0017,3.821011673151751e-05,6.75,803,,,,,,,,,,,,,
0.0019,3.817120622568093e-05,6.76,804,,,,,,,,,,,,,
0.0108,3.813229571984436e-05,6.76,805,,,,,,,,,,,,,
0.0008,3.809338521400778e-05,6.77,806,,,,,,,,,,,,,
0.0006,3.805447470817121e-05,6.78,807,,,,,,,,,,,,,
0.0039,3.801556420233463e-05,6.79,808,,,,,,,,,,,,,
0.0031,3.797665369649805e-05,6.8,809,,,,,,,,,,,,,
0.01,3.793774319066148e-05,6.81,810,,,,,,,,,,,,,
0.0011,3.78988326848249e-05,6.82,811,,,,,,,,,,,,,
0.0018,3.785992217898833e-05,6.82,812,,,,,,,,,,,,,
0.0075,3.782101167315175e-05,6.83,813,,,,,,,,,,,,,
0.002,3.778210116731518e-05,6.84,814,,,,,,,,,,,,,
0.0042,3.77431906614786e-05,6.85,815,,,,,,,,,,,,,
0.0019,3.770428015564202e-05,6.86,816,,,,,,,,,,,,,
0.0037,3.766536964980545e-05,6.87,817,,,,,,,,,,,,,
0.0014,3.762645914396887e-05,6.87,818,,,,,,,,,,,,,
0.0077,3.75875486381323e-05,6.88,819,,,,,,,,,,,,,
0.0013,3.7548638132295724e-05,6.89,820,,,,,,,,,,,,,
0.0008,3.750972762645915e-05,6.9,821,,,,,,,,,,,,,
0.0059,3.747081712062257e-05,6.91,822,,,,,,,,,,,,,
0.0017,3.743190661478599e-05,6.92,823,,,,,,,,,,,,,
0.0017,3.739299610894942e-05,6.92,824,,,,,,,,,,,,,
0.0109,3.735408560311284e-05,6.93,825,,,,,,,,,,,,,
0.0002,3.731517509727627e-05,6.94,826,,,,,,,,,,,,,
0.0014,3.7276264591439694e-05,6.95,827,,,,,,,,,,,,,
0.0008,3.723735408560311e-05,6.96,828,,,,,,,,,,,,,
0.0035,3.719844357976654e-05,6.97,829,,,,,,,,,,,,,
0.0062,3.715953307392996e-05,6.97,830,,,,,,,,,,,,,
0.0046,3.712062256809339e-05,6.98,831,,,,,,,,,,,,,
0.0118,3.7081712062256814e-05,6.99,832,,,,,,,,,,,,,
0.0018,3.704280155642024e-05,7.0,833,,,,,,,,,,,,,
,,7.0,833,0.06842093169689178,0.8820754716981132,0.8841607565011821,0.8831168831168832,0.9853269537480064,1.1424,370.279,23.635,,,,,
0.005,3.7003891050583664e-05,7.01,834,,,,,,,,,,,,,
0.0008,3.696498054474708e-05,7.02,835,,,,,,,,,,,,,
0.0007,3.692607003891051e-05,7.03,836,,,,,,,,,,,,,
0.0009,3.6887159533073934e-05,7.03,837,,,,,,,,,,,,,
0.0013,3.684824902723736e-05,7.04,838,,,,,,,,,,,,,
0.0003,3.6809338521400784e-05,7.05,839,,,,,,,,,,,,,
0.0006,3.677042801556421e-05,7.06,840,,,,,,,,,,,,,
0.0031,3.673151750972763e-05,7.07,841,,,,,,,,,,,,,
0.0002,3.6692607003891047e-05,7.08,842,,,,,,,,,,,,,
0.0004,3.665369649805447e-05,7.08,843,,,,,,,,,,,,,
0.0012,3.66147859922179e-05,7.09,844,,,,,,,,,,,,,
0.0008,3.657587548638132e-05,7.1,845,,,,,,,,,,,,,
0.002,3.653696498054475e-05,7.11,846,,,,,,,,,,,,,
0.0003,3.649805447470817e-05,7.12,847,,,,,,,,,,,,,
0.0038,3.64591439688716e-05,7.13,848,,,,,,,,,,,,,
0.0049,3.642023346303502e-05,7.13,849,,,,,,,,,,,,,
0.0082,3.638132295719844e-05,7.14,850,,,,,,,,,,,,,
0.0133,3.634241245136187e-05,7.15,851,,,,,,,,,,,,,
0.0007,3.630350194552529e-05,7.16,852,,,,,,,,,,,,,
0.0011,3.626459143968872e-05,7.17,853,,,,,,,,,,,,,
0.0006,3.6225680933852144e-05,7.18,854,,,,,,,,,,,,,
0.0006,3.618677042801556e-05,7.18,855,,,,,,,,,,,,,
0.0005,3.614785992217899e-05,7.19,856,,,,,,,,,,,,,
0.0171,3.610894941634241e-05,7.2,857,,,,,,,,,,,,,
0.0003,3.607003891050584e-05,7.21,858,,,,,,,,,,,,,
0.0001,3.603112840466926e-05,7.22,859,,,,,,,,,,,,,
0.001,3.599221789883269e-05,7.23,860,,,,,,,,,,,,,
0.0103,3.5953307392996114e-05,7.24,861,,,,,,,,,,,,,
0.0011,3.591439688715953e-05,7.24,862,,,,,,,,,,,,,
0.0013,3.587548638132296e-05,7.25,863,,,,,,,,,,,,,
0.0002,3.583657587548638e-05,7.26,864,,,,,,,,,,,,,
0.0029,3.579766536964981e-05,7.27,865,,,,,,,,,,,,,
0.0026,3.5758754863813234e-05,7.28,866,,,,,,,,,,,,,
0.0007,3.571984435797666e-05,7.29,867,,,,,,,,,,,,,
0.0003,3.568093385214008e-05,7.29,868,,,,,,,,,,,,,
0.0004,3.56420233463035e-05,7.3,869,,,,,,,,,,,,,
0.0031,3.560311284046693e-05,7.31,870,,,,,,,,,,,,,
0.0005,3.5564202334630354e-05,7.32,871,,,,,,,,,,,,,
0.0015,3.552529182879378e-05,7.33,872,,,,,,,,,,,,,
0.0019,3.5486381322957204e-05,7.34,873,,,,,,,,,,,,,
0.0008,3.544747081712062e-05,7.34,874,,,,,,,,,,,,,
0.0006,3.540856031128405e-05,7.35,875,,,,,,,,,,,,,
0.0062,3.536964980544747e-05,7.36,876,,,,,,,,,,,,,
0.0023,3.53307392996109e-05,7.37,877,,,,,,,,,,,,,
0.0014,3.5291828793774324e-05,7.38,878,,,,,,,,,,,,,
0.0027,3.525291828793775e-05,7.39,879,,,,,,,,,,,,,
0.0004,3.5214007782101175e-05,7.39,880,,,,,,,,,,,,,
0.0027,3.517509727626459e-05,7.4,881,,,,,,,,,,,,,
0.0005,3.513618677042801e-05,7.41,882,,,,,,,,,,,,,
0.0106,3.509727626459144e-05,7.42,883,,,,,,,,,,,,,
0.0174,3.505836575875486e-05,7.43,884,,,,,,,,,,,,,
0.0005,3.501945525291829e-05,7.44,885,,,,,,,,,,,,,
0.0006,3.498054474708171e-05,7.45,886,,,,,,,,,,,,,
0.0013,3.494163424124514e-05,7.45,887,,,,,,,,,,,,,
0.0007,3.490272373540856e-05,7.46,888,,,,,,,,,,,,,
0.0003,3.486381322957198e-05,7.47,889,,,,,,,,,,,,,
0.002,3.482490272373541e-05,7.48,890,,,,,,,,,,,,,
0.0006,3.478599221789883e-05,7.49,891,,,,,,,,,,,,,
0.0004,3.474708171206226e-05,7.5,892,,,,,,,,,,,,,
0.0007,3.4708171206225683e-05,7.5,893,,,,,,,,,,,,,
0.002,3.466926070038911e-05,7.51,894,,,,,,,,,,,,,
0.0019,3.463035019455253e-05,7.52,895,,,,,,,,,,,,,
0.0103,3.459143968871595e-05,7.53,896,,,,,,,,,,,,,
0.0003,3.455252918287938e-05,7.54,897,,,,,,,,,,,,,
0.0018,3.45136186770428e-05,7.55,898,,,,,,,,,,,,,
0.01,3.447470817120623e-05,7.55,899,,,,,,,,,,,,,
0.0312,3.4435797665369654e-05,7.56,900,,,,,,,,,,,,,
0.0003,3.439688715953307e-05,7.57,901,,,,,,,,,,,,,
0.0042,3.43579766536965e-05,7.58,902,,,,,,,,,,,,,
0.0022,3.431906614785992e-05,7.59,903,,,,,,,,,,,,,
0.0003,3.428015564202335e-05,7.6,904,,,,,,,,,,,,,
0.0017,3.4241245136186774e-05,7.61,905,,,,,,,,,,,,,
0.0006,3.42023346303502e-05,7.61,906,,,,,,,,,,,,,
0.0006,3.4163424124513624e-05,7.62,907,,,,,,,,,,,,,
0.0005,3.412451361867704e-05,7.63,908,,,,,,,,,,,,,
0.0001,3.408560311284047e-05,7.64,909,,,,,,,,,,,,,
0.0149,3.4046692607003893e-05,7.65,910,,,,,,,,,,,,,
0.0207,3.400778210116732e-05,7.66,911,,,,,,,,,,,,,
0.0005,3.3968871595330744e-05,7.66,912,,,,,,,,,,,,,
0.0018,3.392996108949417e-05,7.67,913,,,,,,,,,,,,,
0.0039,3.389105058365759e-05,7.68,914,,,,,,,,,,,,,
0.0135,3.385214007782101e-05,7.69,915,,,,,,,,,,,,,
0.0036,3.381322957198444e-05,7.7,916,,,,,,,,,,,,,
0.0042,3.3774319066147864e-05,7.71,917,,,,,,,,,,,,,
0.0007,3.373540856031129e-05,7.71,918,,,,,,,,,,,,,
0.0015,3.3696498054474714e-05,7.72,919,,,,,,,,,,,,,
0.0008,3.365758754863814e-05,7.73,920,,,,,,,,,,,,,
0.0013,3.361867704280156e-05,7.74,921,,,,,,,,,,,,,
0.0013,3.357976653696498e-05,7.75,922,,,,,,,,,,,,,
0.0026,3.35408560311284e-05,7.76,923,,,,,,,,,,,,,
0.0009,3.350194552529183e-05,7.76,924,,,,,,,,,,,,,
0.0011,3.346303501945525e-05,7.77,925,,,,,,,,,,,,,
0.0005,3.342412451361868e-05,7.78,926,,,,,,,,,,,,,
0.003,3.3385214007782103e-05,7.79,927,,,,,,,,,,,,,
0.0015,3.334630350194552e-05,7.8,928,,,,,,,,,,,,,
0.0024,3.330739299610895e-05,7.81,929,,,,,,,,,,,,,
0.0003,3.326848249027237e-05,7.82,930,,,,,,,,,,,,,
0.001,3.32295719844358e-05,7.82,931,,,,,,,,,,,,,
0.0272,3.319066147859922e-05,7.83,932,,,,,,,,,,,,,
0.0004,3.315175097276265e-05,7.84,933,,,,,,,,,,,,,
0.0008,3.3112840466926074e-05,7.85,934,,,,,,,,,,,,,
0.0029,3.307392996108949e-05,7.86,935,,,,,,,,,,,,,
0.0003,3.303501945525292e-05,7.87,936,,,,,,,,,,,,,
0.0003,3.299610894941634e-05,7.87,937,,,,,,,,,,,,,
0.0009,3.295719844357977e-05,7.88,938,,,,,,,,,,,,,
0.0012,3.2918287937743194e-05,7.89,939,,,,,,,,,,,,,
0.0001,3.287937743190662e-05,7.9,940,,,,,,,,,,,,,
0.0158,3.284046692607004e-05,7.91,941,,,,,,,,,,,,,
0.0008,3.280155642023346e-05,7.92,942,,,,,,,,,,,,,
0.0017,3.276264591439689e-05,7.92,943,,,,,,,,,,,,,
0.0123,3.2723735408560313e-05,7.93,944,,,,,,,,,,,,,
0.0006,3.268482490272374e-05,7.94,945,,,,,,,,,,,,,
0.0011,3.2645914396887164e-05,7.95,946,,,,,,,,,,,,,
0.0034,3.260700389105058e-05,7.96,947,,,,,,,,,,,,,
0.0195,3.256809338521401e-05,7.97,948,,,,,,,,,,,,,
0.0005,3.252918287937743e-05,7.97,949,,,,,,,,,,,,,
0.0009,3.249027237354086e-05,7.98,950,,,,,,,,,,,,,
0.0018,3.2451361867704284e-05,7.99,951,,,,,,,,,,,,,
0.0003,3.241245136186771e-05,8.0,952,,,,,,,,,,,,,
,,8.0,952,0.07776506245136261,0.8867924528301887,0.8888888888888888,0.8878394332939787,0.9853269537480064,1.143,370.093,23.623,,,,,
0.0068,3.2373540856031135e-05,8.01,953,,,,,,,,,,,,,
0.0028,3.233463035019455e-05,8.02,954,,,,,,,,,,,,,
0.0023,3.229571984435798e-05,8.03,955,,,,,,,,,,,,,
0.0014,3.2256809338521404e-05,8.03,956,,,,,,,,,,,,,
0.0003,3.221789883268483e-05,8.04,957,,,,,,,,,,,,,
0.0005,3.2178988326848254e-05,8.05,958,,,,,,,,,,,,,
0.0004,3.214007782101168e-05,8.06,959,,,,,,,,,,,,,
0.0003,3.21011673151751e-05,8.07,960,,,,,,,,,,,,,
0.0002,3.2062256809338523e-05,8.08,961,,,,,,,,,,,,,
0.0017,3.202334630350194e-05,8.08,962,,,,,,,,,,,,,
0.0002,3.198443579766537e-05,8.09,963,,,,,,,,,,,,,
0.0001,3.194552529182879e-05,8.1,964,,,,,,,,,,,,,
0.0002,3.190661478599222e-05,8.11,965,,,,,,,,,,,,,
0.0006,3.186770428015564e-05,8.12,966,,,,,,,,,,,,,
0.0015,3.182879377431907e-05,8.13,967,,,,,,,,,,,,,
0.0007,3.178988326848249e-05,8.13,968,,,,,,,,,,,,,
0.0002,3.175097276264591e-05,8.14,969,,,,,,,,,,,,,
0.0027,3.171206225680934e-05,8.15,970,,,,,,,,,,,,,
0.0002,3.167315175097276e-05,8.16,971,,,,,,,,,,,,,
0.0002,3.163424124513619e-05,8.17,972,,,,,,,,,,,,,
0.0016,3.1595330739299614e-05,8.18,973,,,,,,,,,,,,,
0.0002,3.155642023346303e-05,8.18,974,,,,,,,,,,,,,
0.0002,3.151750972762646e-05,8.19,975,,,,,,,,,,,,,
0.0012,3.147859922178988e-05,8.2,976,,,,,,,,,,,,,
0.0001,3.143968871595331e-05,8.21,977,,,,,,,,,,,,,
0.0005,3.1400778210116733e-05,8.22,978,,,,,,,,,,,,,
0.0002,3.136186770428016e-05,8.23,979,,,,,,,,,,,,,
0.0001,3.1322957198443584e-05,8.24,980,,,,,,,,,,,,,
0.0001,3.1284046692607e-05,8.24,981,,,,,,,,,,,,,
0.0045,3.124513618677043e-05,8.25,982,,,,,,,,,,,,,
0.0002,3.120622568093385e-05,8.26,983,,,,,,,,,,,,,
0.0011,3.116731517509728e-05,8.27,984,,,,,,,,,,,,,
0.0006,3.1128404669260704e-05,8.28,985,,,,,,,,,,,,,
0.0019,3.108949416342413e-05,8.29,986,,,,,,,,,,,,,
0.0001,3.105058365758755e-05,8.29,987,,,,,,,,,,,,,
0.0004,3.101167315175097e-05,8.3,988,,,,,,,,,,,,,
0.0022,3.09727626459144e-05,8.31,989,,,,,,,,,,,,,
0.0004,3.0933852140077824e-05,8.32,990,,,,,,,,,,,,,
0.0005,3.089494163424125e-05,8.33,991,,,,,,,,,,,,,
0.0048,3.0856031128404674e-05,8.34,992,,,,,,,,,,,,,
0.0002,3.08171206225681e-05,8.34,993,,,,,,,,,,,,,
0.0012,3.077821011673152e-05,8.35,994,,,,,,,,,,,,,
0.0036,3.0739299610894944e-05,8.36,995,,,,,,,,,,,,,
0.0004,3.070038910505837e-05,8.37,996,,,,,,,,,,,,,
0.0039,3.0661478599221794e-05,8.38,997,,,,,,,,,,,,,
0.0016,3.062256809338522e-05,8.39,998,,,,,,,,,,,,,
0.0173,3.0583657587548645e-05,8.39,999,,,,,,,,,,,,,
0.0004,3.054474708171206e-05,8.4,1000,,,,,,,,,,,,,
0.0016,3.0505836575875492e-05,8.41,1001,,,,,,,,,,,,,
0.0003,3.046692607003891e-05,8.42,1002,,,,,,,,,,,,,
0.0002,3.0428015564202332e-05,8.43,1003,,,,,,,,,,,,,
0.0008,3.0389105058365758e-05,8.44,1004,,,,,,,,,,,,,
0.0003,3.0350194552529183e-05,8.45,1005,,,,,,,,,,,,,
0.0136,3.0311284046692605e-05,8.45,1006,,,,,,,,,,,,,
0.0022,3.027237354085603e-05,8.46,1007,,,,,,,,,,,,,
0.0002,3.0233463035019456e-05,8.47,1008,,,,,,,,,,,,,
0.0003,3.0194552529182878e-05,8.48,1009,,,,,,,,,,,,,
0.0001,3.0155642023346303e-05,8.49,1010,,,,,,,,,,,,,
0.0001,3.0116731517509728e-05,8.5,1011,,,,,,,,,,,,,
0.0003,3.007782101167315e-05,8.5,1012,,,,,,,,,,,,,
0.0002,3.0038910505836575e-05,8.51,1013,,,,,,,,,,,,,
0.0172,3e-05,8.52,1014,,,,,,,,,,,,,
0.0022,2.9961089494163426e-05,8.53,1015,,,,,,,,,,,,,
0.0002,2.9922178988326848e-05,8.54,1016,,,,,,,,,,,,,
0.0004,2.9883268482490273e-05,8.55,1017,,,,,,,,,,,,,
0.0004,2.98443579766537e-05,8.55,1018,,,,,,,,,,,,,
0.0145,2.980544747081712e-05,8.56,1019,,,,,,,,,,,,,
0.0001,2.9766536964980546e-05,8.57,1020,,,,,,,,,,,,,
0.001,2.972762645914397e-05,8.58,1021,,,,,,,,,,,,,
0.0013,2.9688715953307393e-05,8.59,1022,,,,,,,,,,,,,
0.0014,2.964980544747082e-05,8.6,1023,,,,,,,,,,,,,
0.0037,2.9610894941634244e-05,8.61,1024,,,,,,,,,,,,,
0.0002,2.9571984435797666e-05,8.61,1025,,,,,,,,,,,,,
0.0004,2.953307392996109e-05,8.62,1026,,,,,,,,,,,,,
0.0042,2.9494163424124516e-05,8.63,1027,,,,,,,,,,,,,
0.0004,2.945525291828794e-05,8.64,1028,,,,,,,,,,,,,
0.0013,2.9416342412451364e-05,8.65,1029,,,,,,,,,,,,,
0.0016,2.937743190661479e-05,8.66,1030,,,,,,,,,,,,,
0.0007,2.9338521400778214e-05,8.66,1031,,,,,,,,,,,,,
0.0002,2.9299610894941636e-05,8.67,1032,,,,,,,,,,,,,
0.0003,2.926070038910506e-05,8.68,1033,,,,,,,,,,,,,
0.0001,2.9221789883268487e-05,8.69,1034,,,,,,,,,,,,,
0.0008,2.918287937743191e-05,8.7,1035,,,,,,,,,,,,,
0.0006,2.9143968871595334e-05,8.71,1036,,,,,,,,,,,,,
0.0002,2.910505836575876e-05,8.71,1037,,,,,,,,,,,,,
0.0005,2.906614785992218e-05,8.72,1038,,,,,,,,,,,,,
0.0087,2.9027237354085607e-05,8.73,1039,,,,,,,,,,,,,
0.0006,2.8988326848249032e-05,8.74,1040,,,,,,,,,,,,,
0.0002,2.8949416342412454e-05,8.75,1041,,,,,,,,,,,,,
0.0005,2.891050583657588e-05,8.76,1042,,,,,,,,,,,,,
0.0023,2.8871595330739298e-05,8.76,1043,,,,,,,,,,,,,
0.0002,2.8832684824902723e-05,8.77,1044,,,,,,,,,,,,,
0.0008,2.8793774319066148e-05,8.78,1045,,,,,,,,,,,,,
0.0039,2.875486381322957e-05,8.79,1046,,,,,,,,,,,,,
0.0003,2.8715953307392995e-05,8.8,1047,,,,,,,,,,,,,
0.005,2.867704280155642e-05,8.81,1048,,,,,,,,,,,,,
0.0004,2.8638132295719843e-05,8.82,1049,,,,,,,,,,,,,
0.0061,2.8599221789883268e-05,8.82,1050,,,,,,,,,,,,,
0.0004,2.8560311284046693e-05,8.83,1051,,,,,,,,,,,,,
0.0005,2.8521400778210115e-05,8.84,1052,,,,,,,,,,,,,
0.0003,2.848249027237354e-05,8.85,1053,,,,,,,,,,,,,
0.0002,2.8443579766536966e-05,8.86,1054,,,,,,,,,,,,,
0.006,2.8404669260700388e-05,8.87,1055,,,,,,,,,,,,,
0.0002,2.8365758754863813e-05,8.87,1056,,,,,,,,,,,,,
0.0004,2.832684824902724e-05,8.88,1057,,,,,,,,,,,,,
0.0003,2.8287937743190664e-05,8.89,1058,,,,,,,,,,,,,
0.0027,2.8249027237354086e-05,8.9,1059,,,,,,,,,,,,,
0.0033,2.821011673151751e-05,8.91,1060,,,,,,,,,,,,,
0.0003,2.8171206225680936e-05,8.92,1061,,,,,,,,,,,,,
0.0007,2.8132295719844358e-05,8.92,1062,,,,,,,,,,,,,
0.0001,2.8093385214007784e-05,8.93,1063,,,,,,,,,,,,,
0.0001,2.805447470817121e-05,8.94,1064,,,,,,,,,,,,,
0.0004,2.801556420233463e-05,8.95,1065,,,,,,,,,,,,,
0.0011,2.7976653696498056e-05,8.96,1066,,,,,,,,,,,,,
0.0003,2.793774319066148e-05,8.97,1067,,,,,,,,,,,,,
0.0013,2.7898832684824903e-05,8.97,1068,,,,,,,,,,,,,
0.0201,2.785992217898833e-05,8.98,1069,,,,,,,,,,,,,
0.0001,2.7821011673151754e-05,8.99,1070,,,,,,,,,,,,,
0.0001,2.778210116731518e-05,9.0,1071,,,,,,,,,,,,,
,,9.0,1071,0.077259361743927,0.9002433090024331,0.8747044917257684,0.8872901678657074,0.9853269537480064,1.1477,368.565,23.525,,,,,
0.0001,2.77431906614786e-05,9.01,1072,,,,,,,,,,,,,
0.0006,2.7704280155642027e-05,9.02,1073,,,,,,,,,,,,,
0.0002,2.7665369649805452e-05,9.03,1074,,,,,,,,,,,,,
0.0002,2.7626459143968874e-05,9.03,1075,,,,,,,,,,,,,
0.0002,2.75875486381323e-05,9.04,1076,,,,,,,,,,,,,
0.0001,2.7548638132295724e-05,9.05,1077,,,,,,,,,,,,,
0.0012,2.7509727626459146e-05,9.06,1078,,,,,,,,,,,,,
0.0001,2.747081712062257e-05,9.07,1079,,,,,,,,,,,,,
0.0001,2.7431906614785997e-05,9.08,1080,,,,,,,,,,,,,
0.0048,2.739299610894942e-05,9.08,1081,,,,,,,,,,,,,
0.0001,2.7354085603112844e-05,9.09,1082,,,,,,,,,,,,,
0.0001,2.7315175097276263e-05,9.1,1083,,,,,,,,,,,,,
0.0002,2.7276264591439688e-05,9.11,1084,,,,,,,,,,,,,
0.0002,2.7237354085603113e-05,9.12,1085,,,,,,,,,,,,,
0.0001,2.7198443579766535e-05,9.13,1086,,,,,,,,,,,,,
0.0001,2.715953307392996e-05,9.13,1087,,,,,,,,,,,,,
0.0002,2.7120622568093386e-05,9.14,1088,,,,,,,,,,,,,
0.0002,2.7081712062256808e-05,9.15,1089,,,,,,,,,,,,,
0.0005,2.7042801556420233e-05,9.16,1090,,,,,,,,,,,,,
0.0006,2.700389105058366e-05,9.17,1091,,,,,,,,,,,,,
0.0002,2.696498054474708e-05,9.18,1092,,,,,,,,,,,,,
0.0001,2.6926070038910506e-05,9.18,1093,,,,,,,,,,,,,
0.001,2.688715953307393e-05,9.19,1094,,,,,,,,,,,,,
0.0003,2.6848249027237353e-05,9.2,1095,,,,,,,,,,,,,
0.0029,2.6809338521400778e-05,9.21,1096,,,,,,,,,,,,,
0.0013,2.6770428015564204e-05,9.22,1097,,,,,,,,,,,,,
0.0001,2.6731517509727626e-05,9.23,1098,,,,,,,,,,,,,
0.0002,2.669260700389105e-05,9.24,1099,,,,,,,,,,,,,
0.0001,2.6653696498054476e-05,9.24,1100,,,,,,,,,,,,,
0.0013,2.66147859922179e-05,9.25,1101,,,,,,,,,,,,,
0.0001,2.6575875486381323e-05,9.26,1102,,,,,,,,,,,,,
0.0167,2.653696498054475e-05,9.27,1103,,,,,,,,,,,,,
0.0014,2.6498054474708174e-05,9.28,1104,,,,,,,,,,,,,
0.0001,2.6459143968871596e-05,9.29,1105,,,,,,,,,,,,,
0.0002,2.642023346303502e-05,9.29,1106,,,,,,,,,,,,,
0.0005,2.6381322957198447e-05,9.3,1107,,,,,,,,,,,,,
0.0002,2.634241245136187e-05,9.31,1108,,,,,,,,,,,,,
0.0,2.6303501945525294e-05,9.32,1109,,,,,,,,,,,,,
0.0002,2.626459143968872e-05,9.33,1110,,,,,,,,,,,,,
0.0016,2.622568093385214e-05,9.34,1111,,,,,,,,,,,,,
0.0058,2.6186770428015566e-05,9.34,1112,,,,,,,,,,,,,
0.0008,2.614785992217899e-05,9.35,1113,,,,,,,,,,,,,
